,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_No,SeniorCitizen_Yes,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_Month_to_month,Contract_One_year,Contract_Two_year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank_transfer_automatic_,PaymentMethod_Credit_card_automatic_,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,ABSOLUTE_DIFF_MonthlyCharges_,ABSOLUTE_DIFF_TotalCharges_,ABSOLUTE_DIFF_tenure_,MonthlyCharges_0,TotalCharges_0,tenure_0,COSINE_MonthlyCharges_,COSINE_TotalCharges_,COSINE_tenure_,EXPONENTIAL_WEIGHTED_STD_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_STD_tenure_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_MonthlyCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_TotalCharges_com_0_5_,EXPONENTIAL_WEIGHTED_VARIANCE_tenure_com_0_5_,MonthlyCharges_tenure,TotalCharges_MonthlyCharges,tenure_MonthlyCharges,MonthlyCharges_1,TotalCharges_1,tenure_1,NATURAL_LOGARITHM_MonthlyCharges_,NATURAL_LOGARITHM_TotalCharges_,NATURAL_LOGARITHM_tenure_,Churn
47,5.0,20.35,122.0,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,25.049999999999997,1471.1,32.0,20.35,122.0,5.0,0.07029422866862556,-0.8667670910519801,0.28366218546322625,26.914145570222345,934.6036019809744,18.63906567215121,724.3712317751191,873483.8928358117,347.41476913076576,True,True,False,20.35,122.0,5.0,3.013080911888604,4.804021044733257,1.6094379124341003,0
48,11.0,74.95,815.5,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,54.6,693.5,6.0,74.95,815.5,11.0,0.901218316660797,0.2538962549000138,0.004425697988050785,32.67699002585408,564.1887483705336,10.874324734678261,1067.785677149767,318308.9437879093,118.25093843523543,True,True,False,74.95,815.5,11.0,4.316821224548606,6.703801422061068,2.3978952727983707,1
49,64.0,99.15,6171.2,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,24.200000000000003,5355.7,53.0,99.15,6171.2,64.0,0.18869333808635777,0.4428438131621493,0.39185723042955,31.893663316526975,3639.9923877022643,35.373619005581524,1017.2057597479785,13249544.582530431,1251.2929215520383,True,True,False,99.15,6171.2,64.0,4.5966338549658055,8.727648587453963,4.1588830833596715,0
50,1.0,55.55,55.55,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,43.60000000000001,6115.65,63.0,55.55,55.55,1.0,0.5414228634788564,0.5414228634788564,0.5403023058681398,27.551939448585777,3556.064411803218,36.6198618573119,759.1093673785372,12645594.100893365,1341.014282448607,True,False,False,55.55,55.55,1.0,4.017283516085639,4.017283516085639,0.0,0
51,37.0,92.5,3473.4,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,36.95,3417.85,36.0,92.5,3473.4,37.0,-0.17606078322989716,0.3609827240903245,0.7654140519453434,23.87335378045527,2442.093131416077,25.284900855823512,569.9370207267779,5963818.862509581,639.3262112888245,True,True,False,92.5,3473.4,37.0,4.52720864451838,8.152889220313014,3.6109179126442243,1
52,48.0,105.25,4997.5,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,12.75,1524.1,11.0,105.25,4997.5,48.0,0.00664605581484232,-0.7151819990500287,-0.6401443394691997,19.9578678090176,2027.4012171889808,18.869411244230083,398.3164874822209,4110355.6954593607,356.0546807038766,True,True,False,105.25,4997.5,48.0,4.656338472562491,8.516693066374556,3.871201010907891,0
53,20.0,94.55,1899.65,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,10.700000000000003,3097.85,28.0,94.55,1899.65,20.0,0.9546779639002737,-0.5288465216667807,0.40808206181339196,11.754318384569707,1966.038117151622,18.281860925477282,138.16400068583343,3865305.878093095,334.2264388984931,True,True,False,94.55,1899.65,20.0,4.549128795104466,7.549424937659373,2.995732273553991,1
54,26.0,69.5,1800.05,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,25.049999999999997,99.60000000000014,6.0,69.5,1800.05,26.0,0.926812845565509,-0.9965913423340755,0.6469193223286404,18.745552263883663,1280.6293885766042,10.592811318012968,351.39572967799387,1640011.630886087,112.20765161902365,True,True,False,69.5,1800.05,26.0,4.241326752570746,7.495569721276238,3.258096538021482,0
55,30.0,19.4,578.5,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,50.1,1221.55,4.0,19.4,578.5,30.0,0.8522923238654644,0.901768805139917,0.15425144988758405,40.69037569761633,1253.3318291688176,6.558466535124111,1655.706674413166,1570840.6740076542,43.01348329234287,False,True,True,19.4,578.5,30.0,2.9652730660692823,6.360438546633731,3.4011973816621555,0
56,69.0,66.9,4577.9,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,47.50000000000001,3999.3999999999996,39.0,66.9,4577.9,69.0,-0.6005925899564515,-0.8256157342130317,0.9933903797222716,29.95924531789372,2438.7545970215433,27.055857735070674,897.556380017737,5947523.984493709,732.0194377803837,False,True,True,66.9,4577.9,69.0,4.203198967134183,8.428995656674111,4.23410650459726,0
57,63.0,89.4,5597.65,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,22.5,1019.75,6.0,89.4,5597.65,63.0,0.13497737384955097,0.7849947359582937,0.9858965815825497,27.358896957526184,2025.5518903112745,16.380170930247843,748.5092427325354,4102860.4603435774,268.30999970413643,True,True,False,89.4,5597.65,63.0,4.493120682179469,8.630102145791392,4.143134726391533,0
58,5.0,19.35,126.05,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,70.05000000000001,5471.599999999999,58.0,19.35,126.05,5.0,0.8773695728097755,0.926311737452972,0.28366218546322625,42.665871843292756,3371.6601863988863,38.212135914244165,1820.3766201482813,11368092.412547372,1460.1673311286688,True,True,False,19.35,126.05,5.0,2.962692419475791,4.836678653633929,1.6094379124341003,1
59,39.0,20.45,790.0,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,1.0999999999999979,663.95,34.0,20.45,790.0,39.0,-0.02964340851507803,-0.11032732337689327,0.26664293235993725,27.613307405149055,2040.4109768135095,24.358555379845775,762.4947458512596,4163276.9543010597,593.3392201930135,False,True,True,20.45,790.0,39.0,3.017982882488811,6.672032945461067,3.6635616461296463,0
60,4.0,101.7,364.55,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,81.25,425.45,35.0,101.7,364.55,4.0,0.3910399484893553,0.9921661947583844,-0.6536436208636119,52.487098957654666,1274.9029657232877,24.360849364324622,2754.895556990634,1625377.5720100347,593.4509817513153,True,True,False,101.7,364.55,4.0,4.622027303054514,5.89866371625244,1.3862943611198906,1
61,60.0,101.15,6067.4,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,0.5499999999999972,5702.849999999999,56.0,101.15,6067.4,60.0,0.8144387271587935,-0.5532081099235775,-0.9524129804151563,34.41028793146269,3713.10094272276,33.771011853200825,1184.067915526167,13787118.61084865,1140.4812415890306,True,True,False,101.15,6067.4,60.0,4.6166045636137545,8.710685456212364,4.0943445622221,0
62,19.0,103.3,2012.7,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,2.1499999999999915,4054.7,41.0,103.3,2012.7,19.0,-0.9313994411418628,-0.4880946618921143,0.9887046181866692,21.020265583056176,2610.7074544675947,25.93333885328598,441.851565182216,6815793.412812668,672.5380640793522,True,True,False,103.3,2012.7,19.0,4.637637376125593,7.607232383236952,2.9444389791664403,1
63,11.0,102.0,1145.35,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,1.2999999999999972,867.3500000000001,8.0,102.0,1145.35,11.0,0.10158570369662134,-0.23719532882553748,0.004425697988050785,12.219138302541745,1851.3071251955698,18.59857095111748,149.30734085664275,3427338.0717998855,345.906841423751,True,True,False,102.0,1145.35,11.0,4.624972813284271,7.043465546134583,2.3978952727983707,1
64,31.0,99.95,3186.65,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,2.049999999999997,2041.3000000000002,20.0,99.95,3186.65,31.0,0.8359334641509394,0.4756889140980055,0.9147423578045313,7.110954517267239,1465.4647390230623,14.440708543080385,50.56567414664335,2147586.901319932,208.5340632261948,True,True,False,99.95,3186.65,31.0,4.604670060946409,8.066725487238138,3.4339872044851463,1
65,30.0,84.3,2438.6,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,15.650000000000006,748.0500000000002,1.0,84.3,2438.6,30.0,-0.8663238137074819,0.7490954011855927,0.15425144988758405,11.489387533181986,861.9316410330699,8.719144515861492,132.00602588763763,742926.1538139608,76.02348108847752,True,True,False,84.3,2438.6,30.0,4.4343818650078095,7.799179383126164,3.4011973816621555,0
66,53.0,24.6,1279.0,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,59.699999999999996,1159.6,23.0,24.6,1279.0,53.0,0.8614180480287028,-0.9316785647066331,-0.9182827862121189,43.88121854582308,965.9536770134174,16.94879924777278,1925.5613410662875,933066.5061357416,287.2617959413031,False,True,True,24.6,1279.0,53.0,3.202746442938317,7.153833801578843,3.970291913552122,0
67,5.0,89.35,461.7,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,64.75,817.3,48.0,89.35,461.7,5.0,0.18433048122671722,-0.9934953678966845,0.28366218546322625,38.288183085006516,992.3666296162696,28.347810541925778,1465.9849639509791,984791.5275759544,803.5983625209183,True,True,False,89.35,461.7,5.0,4.492561241605437,6.1349153295129435,1.6094379124341003,1
68,51.0,79.6,3974.7,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,9.75,3513.0,46.0,79.6,3974.7,51.0,-0.48871185658585375,-0.8335501402718798,0.7421541968137826,22.317746692033325,2146.274623663854,27.258547838186363,498.0818174097644,4606494.760183419,743.0284302466945,True,True,False,79.6,3974.7,51.0,4.377014092850337,8.287704552542188,3.9318256327243257,0
69,71.0,89.3,6388.65,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,9.700000000000003,2413.95,20.0,89.3,6388.65,71.0,0.23322285839826154,0.21953608072181333,-0.3090227281660707,14.903808892618212,2611.47636245207,25.923187910037704,222.1235195076857,6819808.791645897,672.011671419125,True,True,False,89.3,6388.65,71.0,4.492001487882454,8.762278257445802,4.2626798770413155,0
70,61.0,25.0,1498.35,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,64.3,4890.299999999999,10.0,25.0,1498.35,61.0,0.9912028118634736,-0.9820616476588434,-0.25810163593826746,41.27693054958954,2914.2811930022435,14.968093108799895,1703.7849955956378,8493034.87188658,224.04381131370292,False,True,True,25.0,1498.35,61.0,3.2188758248682006,7.312119781646269,4.110873864173311,0
71,8.0,74.5,606.55,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,49.5,891.8,53.0,74.5,606.55,8.0,0.6230004212937645,-0.9753228120030187,-0.14550003380861354,30.8199463429733,2205.4604466913343,36.31010470012853,949.8690925837532,4864055.78191994,1318.4237033342956,True,True,False,74.5,606.55,8.0,4.310799125385514,6.407787165216928,2.0794415416798357,1
72,10.0,54.95,568.85,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,19.549999999999997,37.69999999999993,2.0,54.95,568.85,10.0,-0.027867829460199736,-0.9755185178104414,-0.8390715290764524,18.950437129773107,1368.1258319638694,23.411487402497453,359.11906740948325,1871768.2920868297,548.0977423972969,True,True,False,54.95,568.85,10.0,4.006423680849631,6.343616778985726,2.302585092994046,0
73,12.0,49.85,617.15,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,5.100000000000001,48.299999999999955,2.0,49.85,617.15,12.0,0.9149216920182601,0.17209541821646585,0.8438539587324921,12.2786117856648,801.2748448448579,13.68510320683915,150.76430738306652,642041.376981151,187.2820497818392,True,True,False,49.85,617.15,12.0,3.9090184964078474,6.425112106189937,2.4849066497880004,0
74,66.0,63.85,4264.6,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,14.0,3647.4500000000003,54.0,63.85,4264.6,66.0,0.5249440691040698,-0.11179306953196254,-0.99964745596635,10.302452620495218,2431.1849632546237,36.16017970655131,106.1405299975488,5910660.325555385,1307.558596410085,False,True,True,63.85,4264.6,66.0,4.156536582478548,8.358103668892134,4.189654742026425,0
75,24.0,60.45,1440.75,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,3.3999999999999986,2823.8500000000004,42.0,60.45,1440.75,24.0,-0.7250153938474009,-0.32382384920063173,0.424179007336997,5.952386362627846,1775.3146486174478,26.448459160861116,35.43090340999796,3151742.101595692,699.5209919837383,True,True,False,60.45,1440.75,24.0,4.101816577060802,7.272919090316775,3.1780538303479458,0
76,4.0,56.5,235.1,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,3.950000000000003,1205.65,20.0,56.5,235.1,4.0,0.9988159580766447,-0.8680928193363247,-0.6536436208636119,4.28427183514999,1552.5311917077277,24.1781811057299,18.354985157459463,2410353.101225417,584.5844415814745,True,True,False,56.5,235.1,4.0,4.034240638152395,5.460010955546024,1.3862943611198906,1
